lat,lon
41.0667,14.85
43.2833,11.2333
43.3146,13.5806
41.2353,13.0956
46.4,13.0167
43.8167,11.0667
39.5,15.95
45.6819,9.5586
40.2644,8.7751
45.3,11.1833
43.9833,12.4215
40.7167,13.9167
40.2667,18.3333
45.3852,12.0074
40.3919,17.4483
44.1333,12.0667
45.7167,8.6333
45.8914,12.3389
44.7667,7.6833
45.3819,7.7106
43.4,11.2167
45.7,9.0333
44.6956,10.5274
45.2586,8.8647
45.65,12.1667
45.5972,9.695
41,16.8
44.075,10.4817
41.002,14.1983
40.8025,14.6944
40.4167,17.8333
40.55,16.6667
43.6399,13.3104
45.75,9.0333
44.6425,11.3486
39.5667,16.7667
37.2594,13.9192
45.7667,9
45.8513,10.9817
45.7,9.85
39.3167,16.2
45.2,8.9167
44.765,11.4833
44.3333,7.55
44.5167,11.8333
42.8333,13.7167
39.9833,18.25
45.3833,7.65
42.9833,12.4167
39.3785,9.1784
44.3621,9.1435
43.2566,13.0096
44.95,12.3167
45.5833,8.6333
44.3167,11.8
44.1625,9.9151
45.8409,12.352
37.6833,15.1
44.8463,10.4486
45.1333,7.8167
42.2436,12.3464
39.2679,9.05
43.5216,11.4864
45.6,11.9333
45.7,11.4333
45.6333,11.95
37.7915,15.2092
39.2628,16.1945
44.6399,10.3818
45.2958,9.7609
43.2567,11.8164
45.6373,9.9336
43.9393,12.7137
43.689,12.8061
45.0619,9.2611
37.4074,13.6189
37.94,15.3625
40.1333,18.1333
45.85,8.7167
45.75,12.3167
46.05,13.2
45.7333,11.8667
37.8333,15.2667
43.4344,13.3503
38.7333,16.1667
42.75,13.8833
43.3114,13.3131
45.9,12.5333
44.9058,7.6725
45.4761,10.24
45.5,9.3667
40.5833,17.4833
39.6167,15.8667
40.2792,14.9517
40.45,17.5
45.5333,9
44.65,7.8667
39.45,16.2833
37.7833,14.6
45.6833,12.1
41.6833,13.0167
45.7,9.0833
42.821,13.6329
45.6586,10.0536
45.5792,8.8025
45.85,12.2833
45.4833,8.95
45.8306,10.0992
45.7333,9.2167
45.4048,9.0349
44.95,9.6833
44.4833,11.0333
45.3167,11.8667
40.6294,14.3996
44.3349,9.2101
44.3896,8.6462
45.5667,9.5333
44.9167,10.8167
39.4228,8.9217
44.95,10.8167
38.6833,16.55
39.8667,16.5333
45.8,11.9167
43.1667,10.6
40.2,18.3
44.7194,11.5331
43.3472,11.5042
46.0667,12.5833
45.7833,9.35
43.0097,11.1683
39.1167,16.7833
43.2333,11.4167
40.8333,14.3667
44.93,10.3758
46.2164,10.1689
40.05,18.1333
45.7375,9.6564
40.9667,14.2333
45.4,9.55
43.4053,11.7706
45.6,11.5833
45.2333,11.4658
45.2833,11.5333
45.35,11.6667
45.85,8.6667
44.1,12.3833
42.3514,11.6078
40.7617,14.6933
45.6833,8.95
46.139,11.1123
42.1892,14.2216
46.2167,13.2167
44.9667,10.6833
45.325,9.14
40.1333,18.2
45.35,11.9667
45.7939,9.6656
41.7469,12.6519
43.8408,10.7475
45.4167,11.2833
41.9333,13.1
45.2865,9.857
43.8415,10.6163
38.15,16.1667
45.75,11
45.4835,10.1745
44.6953,10.2416
41.1,16.0833
44.9667,7.6667
44.6167,10.6
41.55,13.5167
45.1833,7.8333
45.55,9.4333
44.6904,10.8389
45.8833,12.1167
45.3833,7.95
42.4603,12.3861
45.5336,11.9659
45.6667,9.2667
44.6175,11.4717
45.7167,9.7
44.65,11.3833
45.6394,9.6842
41.8167,12.7167
43.7237,11.4507
45.7167,8.7
45.5667,11.3667
45.7,9.3333
42.1435,12.5047
40.3,18.1333
37.9306,14.0883
45.9089,8.6204
45.3167,9.0167
37.6167,15.1
43.3303,11.7308
40.4333,17.7333
37.0617,14.9028
45.5633,9.9783
42.4,14.05
43.6991,10.5831
44.95,7.5
37.9667,13.1833
45.2667,10.7667
45.8833,9.95
45.5167,8.85
45.0167,7.4667
41.0667,14.2833
40.2916,9.5876
39.5499,8.7916
40.5,16.45
45.7,11.5667
42.925,10.9083
42.9833,12.6667
42.1278,12.5
37.1667,15.0333
43.0167,11.95
37.6833,15.1333
45.6,9.55
43.547,12.6473
45.8,9.3833
45.3489,10.3458
40.5908,8.5695
42.2894,12.2147
41.6425,13.474
40.8167,14.5667
45.3667,8.1667
45.9667,12.7667
43.6766,12.645
44.1487,8.2828
38.2333,15.4333
45.3167,11.3833
39.5611,8.9
44.8167,10.5667
45.6667,11.6
45.1833,11.0667
45.5631,10.115
44.9124,10.9826
45.8944,12.5886
45.5333,9
45.95,12.85
45.6,10.8
45.6469,11.8281
41.0587,14.5592
45.6833,9.4833
43.7072,10.6206
44.6303,11.2761
44.2692,8.4361
42.4214,11.8719
45.0435,7.7726
42.8933,12.7617
40.2333,15.2667
45.7167,12.4667
41,16.6833
44.8344,8.0647
44.0994,10.0178
45.7667,11.4333
45.4167,12.0333
38.0422,13.5503
39.3575,9.0083
44.4167,10.8
45.5,8.8167
42.4194,12.2342
43.05,10.8936
45,12.2167
42.3347,12.3003
40.3833,17.9667
46.183,12.2791
45.6858,9.7678
45.4694,10.6061
39.3112,8.9703
37.65,14.5167
43.206,13.6721
43.9333,11.4667
37.7127,12.4996
41.4833,14.4667
45.3258,10.0758
45.6089,9.5281
40.3,18.1667
44.4667,11.95
41.8,13.05
39.4963,16.955
37.4083,13.7347
45.4667,9.5167
37.9333,13.6667
45.7067,11.8069
37.1,15.1167
37.0333,14.7
45.641,10.5045
39.4167,16.0333
45.5786,12.3727
41.4828,13.9022
40.3822,17.3343
45.605,9.6297
41.9567,15.0344
45.6376,11.7522
45.7833,9.0167
40.3833,18.05
45.55,9.5333
44.9333,7.5333
42.5833,13.6333
41.0708,15.0597
45.7853,12.0042
46.0167,11.3
45.6167,8.3667
46.15,13.0167
43.2379,13.5946
45.8108,10.1081
45.2833,9
39.2862,9.2289
37.5417,13.6453
43.898,12.7532
45.0167,9.45
37.6292,13.6417
40.6417,14.4167
41.2,13.85
43.7643,12.8832
40.299,8.4978
45.4667,11.85
40.9167,14.4333
41.05,14.2833
45.6333,8.9
46.0167,13.1667
45.9333,8.4333
44.9833,7.3667
46.1333,9.3667
45.5004,11.5353
44.1891,9.8954
45.6398,10.6076
45.7245,12.331
40.6167,16.9667
45.5969,9.0183
44.5078,8.936
45.1833,8.1
40.96,14.6014
42.1,12.45
45.6667,9.05
40.3833,15.5333
45.2193,10.7561
38.4122,15.9589
44.9209,10.3264
43.4677,11.0432
36.7875,11.9925
43.5614,11.1729
43.7739,11.5047
45.7383,8.9797
45.5617,8.1117
42.1333,12.1333
45.8686,12.6444
44.9167,9.7833
44.2333,10.1167
40.6722,14.7278
45.6833,8.8667
41.05,14.3
45.6,11.95
44.7333,7.3167
40.6333,14.55
37.6167,14.9
46.15,13.2167
42.9539,12.0078
41.85,15.9564
45.7531,8.8744
44.2833,11.1167
45.5833,11.4833
45.3,10.8167
45.4,9.8667
45.4167,12.25
44.85,11.5
37.2925,13.7934
44.2167,11.7667
42.6771,13.8178
45.6333,11.7
45.6911,9.6125
41.0458,14.9997
45.3033,9.4186
41.4145,13.2414
45.5478,8.1069
45.5849,9.9434
42.0992,13.8747
37.6167,15.0167
37.9833,13.8833
45.3,7.8833
43.8167,10.9
41.55,13.6667
44.3833,11.9333
45.8333,13.2
41.1667,14.2167
45.7833,11.8333
45.5833,10.25
45.6333,9.8667
45.7769,8.8869
38.2,15.35
45.1833,9.4833
39.55,16.1167
41.1833,14.1
38.05,13.15
45.4133,9.4336
42.4347,13.9836
40.5833,15.6833
45.8739,11.9475
45.5847,9.4158
45.95,13.4667
44.6667,11.1333
45.3194,10.6594
43.95,10.1833
41.9747,12.8672
45.6506,9.3785
42.0236,12.8069
44.1412,9.8849
45.5167,11.8333
46.3167,9.4
42.5875,11.515
45.8,13.5
44.8167,7.25
45.75,8.9
42.7656,10.8808
44.8333,10.55
43.1667,11.7667
45.5667,11.9
43.8167,11.4833
37.2742,14.7933
45.3333,9.1
38.2,13.25
41.1833,13.9833
45.5333,8.7333
45.3473,10.8806
45.35,12.1
43.5277,13.5526
40.2833,16.5667
43.3169,13.6354
39.6167,16.15
45.6333,9.9833
41.8333,15.7667
44.3761,9.8799
45.7,11.8833
44.0833,12.3333
40.7899,8.5952
37.65,14.6333
45.3456,12.0072
45.6179,9.9625
40.9333,14.5333
40.5556,14.2403
46.2097,11.0978
41.6471,13.6115
45.5517,10.7214
45.8138,8.2581
44.2931,8.4103
45.6667,11.8333
42.8887,13.7731
39.9667,18.1333
43.8954,12.2904
45.2722,10.0917
45.3,11.9925
40.4333,15.2
42.7261,13.6861
38.3833,16.4167
45.4196,11.2459
40.033,15.3699
43.4275,12.8565
45.1953,8.2961
40.5333,15.1333
43.3637,13.4359
43.6678,12.5221
43.2342,11.5608
44.7131,11.3083
44.9,9.6
45.35,10.9333
40.2833,18.3
38.3333,16.3
44.4667,7.3667
45.6,10.0667
43.0667,11.8333
40.3797,9.6942
45,10.85
45.3833,12.05
41.0833,14.1
45.0333,10.9167
44.8825,10.1558
37.0333,15.0667
44.837,11.0307
44.6475,11.5353
40.4667,17.4
45.1667,11.75
45.8,9.4167
45.95,12.4167
43.9167,12.65
40.271,9.4028
45.65,9.1333
40.25,18.2833
46.3667,11.0333
38.1667,15.2667
44.5,7.5833
42.75,13.8
40.1333,16.2833
43.9797,10.5467
45.1342,10.9524
39.6667,16.3167
45.3667,8.8
40.0902,18.2999
43.7931,7.6439
45.8333,12.3833
41.3,13.8167
40.85,14.875
43.7534,12.8976
45.6667,12.5333
40.5514,14.2167
45.9222,12.3614
45.5053,10.7325
46.8931,11.4296
43.1333,13.0667
45.5667,9.4167
46.0512,11.4576
45.655,13.0931
38.1667,14.9
40.9667,14.5667
44.9794,10.0433
39.3809,8.9413
45.9681,13.1969
42.2578,14.0597
43.8489,12.7909
40.5667,15.7833
44.4833,9.7667
45.25,7.5833
37.3369,13.9975
45.4,9.5
45.3667,9.1167
44.3333,11.2
45.6203,8.7636
44.5069,8.8918
44.792,11.3869
45.7089,9.5478
43.95,12.2
43.1007,10.5388
37.4,14.1333
45.4,8.7833
46.1,13.1333
40.15,16.5333
43.6005,13.2711
44.4167,7.4333
46.0839,12.0432
44.9206,12.23
45.7217,9.735
45.1333,9.1
37.75,13.6
39.291,9.1853
42.0694,13.2547
40.65,15.0167
38.6078,16.0675
45.0704,11.1364
45.4333,8.8833
43.1307,13.5371
45.7167,8.8333
38.8267,16.3139
42.3833,12.95
45.8381,9.0758
39.9167,15.7667
40.0667,15.6333
45.0167,9.1333
41.7842,14.1085
39.95,18.0833
42.65,13.9
41.3667,15.7
45.6667,9.95
45.7061,12.4913
41.8,14.9167
45.8333,12.2167
45.75,9.6167
41.8606,13.0319
43.0256,12.4342
45.7167,11.4667
45.5333,8.85
42.2478,12.2158
45.4667,11.45
44.9775,11.1192
46.0736,8.2669
41.95,14.7833
44.8667,10.8
38.5833,16.3333
40.3539,17.7358
38.3,16.3333
45.1167,10.5333
44.359,11.6277
44.6811,11.2967
41.0333,14.3333
45.1,8.7333
40.7167,14.8667
40.45,17.9167
45.7039,9.7192
46.5333,10.1333
43.2678,13.3481
40.2833,15.7
45.45,11.3833
37.95,13.4167
37.9,12.85
40.4667,17.9667
39.4933,8.6629
45.6333,9.0833
39.2667,17.0667
41.3333,14.1333
40.9667,16.0833
45,9.7833
46.2122,13.1169
45.6,11.6167
44.6,7.4833
38.4167,16.1
44.9,10.6333
41.7833,12.8833
41.5,13.7333
45.1833,9.7833
45.2672,12.1014
45.7333,9.4
44.5667,11.0333
45.0667,12.2333
40.8833,16.95
45.8833,13.5
38.3167,16.4
40.2485,16.2705
38.0513,13.0072
45.8667,11.5167
42.2585,12.1728
45.1167,7.4
45.3,9.2333
45.57,8.8664
43.7244,10.5192
44.6925,8.8817
40.4833,15.1167
42.2672,12.6886
45.7431,9.4708
45.3167,9.2667
44.2833,11.2667
43.58,11.8722
39.8833,18.3333
44.0556,10.7908
45.85,12.8167
43.59,10.6697
42.25,14.4833
39.0833,16.7833
45.6667,9.25
45.0667,7.4167
41.8667,15.35
45.5833,11.8
45.6203,12.4559
41.8667,12.8167
45.1333,7.05
45.9667,12.45
37.6928,13.0211
45.6833,9.4333
42.8831,11.6706
44.7667,7.7833
41.35,13.35
38.6781,15.8969
45.7,11.2333
46.1167,13.0833
45.15,9.1333
40.2667,17.9
45.3167,9.9833
45.8322,12.0081
41.7167,16.05
38.0308,14.8242
40.6333,17.6333
44.8488,11.0714
45.4982,8.8764
45.7489,9.5797
45.35,11.2833
45.8,13.4667
45.1667,9.3167
41.9578,13.5353
37.6311,13.6322
45.7833,12.9167
45.5833,11.4
43.4772,13.1192
46.6283,10.7681
37.9833,15.7667
45.8833,12.1333
39.145,8.3054
45.5667,8.8833
45.6,9.75
45.3833,7.8833
41.2156,15.5578
39.9413,15.8052
38,13.2833
44.6333,10.4333
38.55,15.9333
40.8775,15.1886
43.7358,11.7617
45.7393,8.7808
39.3211,8.6531
38.1,13.1667
45.65,11.5
45.9833,13.4
44.8167,10.8
44.7167,11.1
45.7333,8.9
45.6833,12.6333
45.65,9.0333
45.3333,11.7333
44.3333,11.4
41.1667,14.2333
45.8333,12.0333
46.0833,13.3167
42.15,14.5833
45.0035,11.2929
38,15.7
44.9667,9.8333
45.3167,9.2
37.1667,14.75
45.8833,12.4833
41.9613,13.4685
39.3167,16.05
42.4667,14.0167
45.4353,9.3522
41.55,13.8667
44.05,11.15
45.25,7.7833
45.9286,12.3969
45.3833,9.7333
44.75,11.9333
39.1109,8.5225
45.3167,10.5833
45.5333,9.6333
44.9711,7.7744
44.6833,10.1
40.6736,14.5125
45.3365,11.2466
44.0094,10.5794
44.7225,8.8603
40.05,18.3833
40.9144,8.7128
45.6212,9.8003
40.0667,18.1667
44.7667,7.3167
46.0622,12.0798
42.9167,12.55
41.2,14.1667
37.4538,13.8805
45.8167,11.8
41.8333,12.9667
46.0167,12.6167
45.0833,10.8833
44.1219,10.4056
46.1833,13.0667
45.5401,10.7705
43.0592,11.4892
45.4833,9.4667
45.1583,11.3531
43.8333,11.9667
40.6333,15.6333
43.9099,8.082
40.1,18.0667
43.5867,11.6286
40.15,15.1833
45.7167,11.3167
46.5381,12.1372
45.7,8.8
37.6478,13.1111
45.2914,8.5922
45.6,10.45
38.8167,16.4333
45.1411,7.1475
44.785,8.1819
45.5667,11.6167
45.5833,9.8333
46.6502,11.0084
41.2833,15.7667
40.15,18.4833
44.35,7.7667
41.0203,16.9292
45.3333,9.0167
45.4833,9.8833
44.3833,8.0333
40.1667,18.25
38.1562,14.828
39.1833,16.3167
45.6225,13.8578
45.55,11.8167
45.8333,12.4667
44.8,10.4667
41.7333,15.2667
40.0667,18.05
44.3331,9.3725
45.5828,9.6692
43.8833,10.7167
41.0734,14.0254
43.9668,12.7563
43.1833,12.1333
45.7333,11.3833
43.1167,12.7833
42.15,12.25
43.2997,10.8736
45.5833,9.6
40.85,16.0333
45.6667,8.7333
44.9428,7.9383
45.1875,9.9969
44.9167,10.2333
45.4833,11.6167
40.4,17.95
44.2833,11.7333
39.1883,17.0042
45.75,9.5875
44.95,9.7333
41.5833,13.5833
38.05,14.5833
45.4667,8.7167
40.2667,18.1833
45,9.6167
45.2231,11.6111
45.1667,11.2
44.9667,7.6
43.7297,10.5867
44.8361,10.7547
44.8,8
45.75,8.4333
44.7167,10.2333
44.8565,10.1762
43.0333,12.1
45.7369,9.6153
45.4194,10.075
44.9,10.5167
37.4058,13.7011
42.1151,14.2906
45.6667,8.1667
40.5,17.3833
41.1167,14.9333
42.8908,12.6483
45.6667,9.0833
46,13.3
44.0966,8.2321
38.0788,12.6751
40.6486,14.6389
44.3333,7.6167
43.8151,7.6284
45.7,8.7667
45.0066,10.9805
45.3167,8.75
45.7667,8.5833
44.571,8.9453
38.6833,16.4
43.5417,12.055
44.3579,8.2906
38.65,16.4833
40.3744,15.8261
41.0759,14.231
40.8167,14.7
45.5833,11.8667
43.9,11.5333
44.15,11.15
44.6353,11.4189
44.7833,7.3833
41.1833,14.3667
44.9333,10.9167
46.2167,11.1167
45.65,8.8833
39.1667,16.7833
45.348,9.9682
44.7167,7.6833
45.5167,8.9
44.75,11.4
40.1333,15.7667
42.7447,11.865
45.2544,9.1279
39.8891,18.3675
46.1167,13.2833
45.1,8.9
40.1877,18.2074
45.9,13.3167
40.4833,18.05
42.3275,12.2367
38.7167,16.5
45.8117,9.9031
41.2392,9.1888
45.5833,8.7833
44.3273,8.5031
39.8787,9.5415
45.75,9.2167
40.339,15.6563
41.0273,14.4977
37.6233,14.7395
39.85,16.45
45.3167,11.9167
43.0249,13.8589
40.8636,14.7369
37.9667,13.1833
45.15,11.0833
44.9,10.55
46.0167,13.1
41.25,15.7333
40.75,15.4833
42.82,13.8169
45.8667,12.4333
37.8428,15.1419
46.1,12.1833
45.1,9.9833
44.9308,9.0142
42.1333,12.7333
40.1833,15.1167
40.95,14.5333
45.8167,10.0333
41.5,13.7
45.8667,8.9
42.7833,13.8
42.0988,13.0886
43.2833,11.6
44.3484,9.1558
45.7167,8.8
38.9833,16.2
39.6833,15.8167
38.3,15.9833
41.0167,14.9
45.0833,9.9333
39.9,18.2667
42.465,11.7519
39.0658,9.0102
45.8167,8.6167
45.7,11.5333
38.9333,16.85
37.8228,15.2278
40.5167,15.5
39.4196,9.5763
45.2,10.6333
40.9333,14.6333
42.3,14.45
46.6879,10.5465
45.2327,7.8549
46.2667,12.3
45.7333,8.8
37.6,14.0333
45.9264,10.2517
41.6167,13.4333
41.9167,14.9167
45.7667,12.2
45.4667,11.1833
40.3228,17.5736
42.4664,12.1733
45.15,10.65
46.64,11.5657
45.9333,12.25
40.4333,17.4667
45.4619,10.1778
40.1,18.1167
45.8125,10.07
44.0644,10.5264
46.6167,10.8667
40.0735,18.0987
40.6167,16.15
45.8,12.1667
45.2333,12.0667
39.8333,18.35
44.9814,8.8822
45.3167,11.2667
46.0667,8.7
45.3333,7.6833
45.2848,9.1407
45.55,9.8167
45.2928,10.2734
44.3421,8.5456
45.5833,9.4833
45.85,12.7167
37.9,13.8167
44.4572,10.9719
44.85,7.5
41.9736,13.4
40.0667,15.3167
45.6397,9.5064
43.9107,11.28
42.3044,14.1806
44.7844,10.5328
45.3231,11.3244
38.1833,16.1667
39.4815,8.9053
39.2049,8.3805
40.6333,14.6028
45.7333,9.3167
39.85,18.3667
45.8167,11.9833
45.95,12.35
37.6333,14.4167
45.6833,8.6
39.9928,15.7167
37.2664,14.6911
45.5167,11.2333
45.85,9.2667
38.4919,16.0811
40.6333,16.2833
45.6,9.4167
46.1298,11.2446
45.8232,12.5356
46.1167,13.1833
45.8,9.8333
38.4333,16.05
42.8333,13.8333
38,15.8667
46.6833,11.1333
45.6333,9.85
42.65,12.4833
45.7167,9.2167
45.0667,11.9
40.7667,15.5333
42.9333,12.6167
45.7,8.8667
45.2667,7.4833
43.4878,13.1458
41.8104,14.3785
42.15,11.9333
44.643,10.2994
45.6667,9.3667
39.65,16.3333
42.0333,12.7167
42.6131,12.547
45.6662,8.9044
38.2333,15.3833
45.4833,8.9167
40.25,16.4667
38.4867,15.9197
45.75,8.75
46.0333,9.1333
45.95,13.1667
45.7333,11.6833
39.2665,8.4717
42.9353,13.692
37.7667,12.8833
45.35,11.6667
45.6833,8.3167
45.4,11.75
45.7906,12.3947
38.6261,15.8656
40.3403,15.5655
40.1,18.3333
45.2253,7.6556
45.6667,8.6333
41.25,14.6
45.5167,11.1667
44.2667,10.0333
42.7719,13.6667
45.8836,8.5394
40.75,16.2333
46.15,13.2333
45.6833,8.7333
41.3427,14.6689
45.3436,11.3523
41.0266,14.6654
43.6489,13.0479
40.6333,15.3833
43.9389,12.7713
42.7933,13.0939
38.25,15.7167
45.9,8.5
45.35,9.6167
45.3833,10.7
45.5761,9.6142
45.45,8.9833
45.5333,8.7667
42.1708,13.8317
41.1833,14.05
43.5333,10.95
39.534,9.131
42.2253,12.19
45.1833,11.4667
44.2,10.9333
44.7667,12.1333
41.6333,13.4
45.1833,7.9667
44.927,10.1222
45.2731,12.0467
42.0667,14.6667
45.8333,9.6667
37.5833,14.1667
41.6167,13.2333
40.9322,15.9814
38.9667,16.7833
45.9586,10.3056
46.0744,12.1344
39.751,8.6383
42.5,12.6667
42.8908,11.5394
39.4925,8.9765
39.8807,8.6092
40.75,13.8833
37.4167,14.45
44.1091,8.2414
43.5434,13.386
45.8667,9.65
44.1333,10.0167
39.0333,16.15
45.6833,9.3833
45.6611,9.9533
45.4667,9.9167
43.7672,13.0731
45.6833,12.7167
45.45,11.7167
37.3333,14.45
37.5667,14.6833
45.85,8.6833
42.3594,14.2925
41.8667,15.0167
45.55,8.8167
39.9833,18.3833
39.9381,18.2984
45.2562,10.2945
41.4167,15.0167
40.9536,14.6175
41.25,14.3333
41.5167,13.4
45.05,9.8667
44.5333,7.95
44.2956,9.95
43.55,10.7167
45.1,7.3667
45.9,13.2333
39.4392,9.5761
37.7215,13.4312
45.7803,8.7938
44.8147,7.9548
44.9833,11.9667
38.1667,12.75
44.9833,7.8667
42.9833,11.8667
44.9,9.9667
45.9667,12.3667
44.4,11.8167
41.2667,14.1833
44.8667,9.6333
44.7961,8.7858
42.5075,13.6578
45.8447,10.1519
45,9.9333
42.6907,12.5463
